customer_key,customerName,customerType,nationality
CUST04478,Patricia Reed,VIP,Australia
CUST04479,Nhật Phú Hoàng,Corporate,Vietnam
CUST04480,Khoa Văn Hoàng,VIP,Vietnam
CUST04481,Vân Đặng,Individual,Vietnam
CUST04482,Bảo Thế Bùi,VIP,Vietnam
CUST04483,문성호,VIP,Korea
CUST04484,Cô Hương Mai,Individual,Vietnam
CUST04485,Bà Bảo Đặng,Travel Agency,Vietnam
CUST04486,Chị Chi Vũ,Corporate,Vietnam
CUST04487,Khoa Vũ,Individual,Vietnam
CUST04488,Khoa Hoàng,Travel Agency,Vietnam
CUST04489,Cô Vân Hoàng,Corporate,Vietnam
CUST04490,山本 くみ子,Individual,Japan
CUST04491,Thành Nguyễn,Corporate,Vietnam
CUST04492,Ngọc Bùi,Travel Agency,Vietnam
CUST04493,Ông Khoa Bùi,Travel Agency,Vietnam
CUST04494,Vũ Hoàng Trần,Travel Agency,Vietnam
CUST04495,Anh Phúc Dương,Corporate,Vietnam
CUST04496,김상훈,VIP,Korea
CUST04497,Nhật Đặng,Travel Agency,Vietnam
CUST04498,Yến Phạm,Individual,Vietnam
CUST04499,Kathleen Young-Norton,Travel Agency,UK
CUST04500,Nam Phạm,Individual,Vietnam
CUST04501,Anthony Morse,VIP,USA
CUST04502,Dylan Daniels,VIP,USA
CUST04503,Trung Tấn Mai,Individual,Vietnam
CUST04504,Ashley Burns,VIP,USA
CUST04505,Ruth Mitchell,Travel Agency,UK
CUST04506,Anh Vũ Mai,Travel Agency,Vietnam
CUST04507,Trung Mai Bảo Vũ,Individual,Vietnam
CUST04508,Chị Duyên Bùi,Individual,Vietnam
CUST04509,Quang Nguyễn,Corporate,Vietnam
CUST04510,Hoàng Quang Mai,Travel Agency,Vietnam
CUST04511,Quang Văn Phạm,Individual,Vietnam
CUST04512,Ông Hưng Đặng,VIP,Vietnam
CUST04513,Nhật Lê,Corporate,Vietnam
CUST04514,Nhật Xuân Hoàng,Individual,Vietnam
CUST04515,Lâm Vũ,VIP,Vietnam
CUST04516,Hương Hoàng,Travel Agency,Vietnam
CUST04517,최진호,Travel Agency,Korea
CUST04518,卜雷,VIP,China
CUST04519,Quý cô An Dương,Travel Agency,Vietnam
CUST04520,Cô An Dương,VIP,Vietnam
CUST04521,Bradley Giles,Corporate,USA
CUST04522,Katherine Lopez,Travel Agency,USA
CUST04523,Nam Vũ,Travel Agency,Vietnam
CUST04524,Quang Xuân Mai,Travel Agency,Vietnam
CUST04525,Châu Nguyễn,Corporate,Vietnam
CUST04526,Trọng Bảo Bùi,Corporate,Vietnam
CUST04527,Bà Kim Mai,Corporate,Vietnam
CUST04528,Valérie Grenier,Corporate,France
CUST04529,Phương Đặng,Corporate,Vietnam
CUST04530,Quý cô Mai Lê,Travel Agency,Vietnam
CUST04531,Trung Hoàng Dương,Individual,Vietnam
CUST04532,Kim Đức Lê,Individual,Vietnam
CUST04533,Quý cô Hải Trần,Travel Agency,Vietnam
CUST04534,Nhật Mai Bảo Dương,Travel Agency,Vietnam
CUST04535,Huy Xuân Phạm,Travel Agency,Vietnam
CUST04536,Auguste Dörr,Individual,Germany
CUST04537,Thành Hoàng Nguyễn,Individual,Vietnam
CUST04538,Chị Hạnh Trần,Corporate,Vietnam
CUST04539,Hà Đức Nguyễn,Corporate,Vietnam
CUST04540,Chị Kim Đặng,VIP,Vietnam
CUST04541,Quý cô Xuân Lê,Travel Agency,Vietnam
CUST04542,Thành Xuân Hoàng,Travel Agency,Vietnam
CUST04543,Châu Mai,Individual,Vietnam
CUST04544,Wayne Hudson,VIP,Australia
CUST04545,Cô An Phạm,Corporate,Vietnam
CUST04546,Anh Hữu Hoàng,VIP,Vietnam
CUST04547,Nhật Nguyễn,Corporate,Vietnam
CUST04548,Chị Xuân Lê,Corporate,Vietnam
CUST04549,Bà Chi Đặng,VIP,Vietnam
CUST04550,Phúc Nguyễn,VIP,Vietnam
CUST04551,Nhiên Lê,Corporate,Vietnam
CUST04552,이경숙,Individual,Korea
CUST04553,杨岩,Individual,China
CUST04554,Lâm Trần,Corporate,Vietnam
CUST04555,Lâm Tấn Đặng,VIP,Vietnam
CUST04556,An Nguyễn,Corporate,Vietnam
CUST04557,Nam Mai,Corporate,Vietnam
CUST04558,Quý ông Quang Bùi,Travel Agency,Vietnam
CUST04559,Bà Linh Trần,Corporate,Vietnam
CUST04560,Cô Xuân Đặng,VIP,Vietnam
CUST04561,Huy Đức Nguyễn,Individual,Vietnam
CUST04562,Bác Dũng Phạm,Travel Agency,Vietnam
CUST04563,Bà Nhật Trần,VIP,Vietnam
CUST04564,Khoa Quang Trần,Travel Agency,Vietnam
CUST04565,Cô Mai Đặng,VIP,Vietnam
CUST04566,Sarina Jäkel,VIP,Germany
CUST04567,Hans-Theo Junck,Corporate,Germany
CUST04568,Quý cô Hà Hoàng,VIP,Vietnam
CUST04569,Ông Hoàng Phạm,Individual,Vietnam
CUST04570,Nhiên Phạm,Travel Agency,Vietnam
CUST04571,Wayne Delacruz,Corporate,USA
CUST04572,Ánh Mai,Travel Agency,Vietnam
CUST04573,김순자,Travel Agency,Korea
CUST04574,Peter King-Norton,Corporate,UK
CUST04575,Quý cô Nhật Mai,VIP,Vietnam
CUST04576,Huy Dương,VIP,Vietnam
CUST04577,Brian Schofield,VIP,UK
CUST04578,Tyler Turner,Corporate,Australia
CUST04579,Alexander Edwards,Travel Agency,Australia
CUST04580,Quý ông Minh Đặng,Individual,Vietnam
CUST04581,山下 太郎,Individual,Japan
CUST04582,Yến Đặng,Travel Agency,Vietnam
CUST04583,Nam Tấn Lê,VIP,Vietnam
CUST04584,Cô Ngọc Vũ,VIP,Vietnam
CUST04585,Hạnh Lê,Corporate,Vietnam
CUST04586,Phương Trần,Individual,Vietnam
CUST04587,Nam Trí Bùi,Corporate,Vietnam
CUST04588,Bà Hạnh Lê,Individual,Vietnam
CUST04589,Scott Perez,Travel Agency,USA
CUST04590,Gregory Torres,Travel Agency,Australia
CUST04591,山口 治,Travel Agency,Japan
CUST04592,Bác Trọng Mai,Corporate,Vietnam
CUST04593,Juliette Masson,Travel Agency,France
CUST04594,Daniel Escobar,Travel Agency,Australia
CUST04595,马婷婷,Travel Agency,China
CUST04596,Hưng Thế Mai,VIP,Vietnam
CUST04597,Bà Phương Hoàng,Corporate,Vietnam
CUST04598,Ing. Flora Löchel B.Sc.,Corporate,Germany
CUST04599,Hà Bùi,Travel Agency,Vietnam
CUST04600,Josh Hill-Sullivan,VIP,UK
CUST04601,Bảo Tấn Trần,Corporate,Vietnam
CUST04602,Victoria Brooks,Individual,UK
CUST04603,Bradley Townsend,VIP,USA
CUST04604,Phúc Bùi,Travel Agency,Vietnam
CUST04605,Phương Bảo Dương,Corporate,Vietnam
CUST04606,Kieran Hughes-Briggs,Corporate,UK
CUST04607,Bảo Mai,VIP,Vietnam
CUST04608,Lâm Hải Hoàng,Individual,Vietnam
CUST04609,Nam Đặng,VIP,Vietnam
CUST04610,Phương Mai Bảo Mai,Individual,Vietnam
CUST04611,이지우,Individual,Korea
CUST04612,Hà Văn Mai,Travel Agency,Vietnam
CUST04613,Vi Vũ,VIP,Vietnam
CUST04614,Thành Xuân Nguyễn,Corporate,Vietnam
CUST04615,Hương Đặng,Corporate,Vietnam
CUST04616,Tùng Phạm,VIP,Vietnam
CUST04617,Phúc Đức Lê,VIP,Vietnam
CUST04618,Cô Nhật Phạm,Corporate,Vietnam
CUST04619,Lawrence Roberts,Individual,UK
CUST04620,仇淑珍,Individual,China
CUST04621,Bà Duyên Mai,Corporate,Vietnam
CUST04622,Nhật Thị Phạm,VIP,Vietnam
CUST04623,Kim Văn Lê,VIP,Vietnam
CUST04624,Chị Thảo Mai,Travel Agency,Vietnam
CUST04625,中村 桃子,Travel Agency,Japan
CUST04626,Selim Adler,VIP,Germany
CUST04627,遠藤 春香,VIP,Japan
CUST04628,Tú Bảo Lê,Corporate,Vietnam
CUST04629,中川 七夏,VIP,Japan
CUST04630,Bà Nhật Phạm,Corporate,Vietnam
CUST04631,Lâm Thị Bùi,Travel Agency,Vietnam
CUST04632,Bác Trung Lê,Individual,Vietnam
CUST04633,장하윤,Corporate,Korea
CUST04634,Bà Vân Dương,Individual,Vietnam
CUST04635,Khoa Trần,Corporate,Vietnam
CUST04636,Hazel Shepherd,Corporate,UK
CUST04637,Dũng Hoàng,Individual,Vietnam
CUST04638,Bà Xuân Trần,Corporate,Vietnam
CUST04639,Hồng Phạm,Corporate,Vietnam
CUST04640,Joshua Davidson,Individual,USA
CUST04641,Denise Smith,VIP,UK
CUST04642,Nhật Phú Đặng,Corporate,Vietnam
CUST04643,Dũng Đức Mai,Travel Agency,Vietnam
CUST04644,Bà Kim Trần,VIP,Vietnam
CUST04645,鈴木 花子,Corporate,Japan
CUST04646,黎慧,VIP,China
CUST04647,Chi Đặng,Corporate,Vietnam
CUST04648,Quý cô Bảo Lê,VIP,Vietnam
CUST04649,Châu Trần,Travel Agency,Vietnam
CUST04650,Bethan Gallagher,Individual,UK
CUST04651,Phương Trần,VIP,Vietnam
CUST04652,김은영,VIP,Korea
CUST04653,Bảo Hải Lê,Travel Agency,Vietnam
CUST04654,王秀华,Individual,China
CUST04655,周秀云,Corporate,China
CUST04656,Huy Bảo Trần,VIP,Vietnam
CUST04657,Quý cô Thành Lê,Individual,Vietnam
CUST04658,Stéphanie Vasseur,Corporate,France
CUST04659,Quý cô Hải Vũ,Corporate,Vietnam
CUST04660,Chị Kim Đặng,VIP,Vietnam
CUST04661,Dũng Thị Bùi,Individual,Vietnam
CUST04662,Bác Tú Mai,Corporate,Vietnam
CUST04663,小川 加奈,Corporate,Japan
CUST04664,Phương Trí Đặng,VIP,Vietnam
CUST04665,Cô Linh Đặng,Travel Agency,Vietnam
CUST04666,Bảo Hữu Dương,Individual,Vietnam
CUST04667,Khoa Dương,VIP,Vietnam
CUST04668,John Flores,Individual,Australia
CUST04669,Vũ Phạm,Corporate,Vietnam
CUST04670,Cô Ánh Đặng,Corporate,Vietnam
CUST04671,Chị Hạnh Mai,VIP,Vietnam
CUST04672,Xuân Bùi,Corporate,Vietnam
CUST04673,Pauline Bernier,VIP,France
CUST04674,Nhật Vũ,Travel Agency,Vietnam
CUST04675,Phương Mai Bảo Trần,Individual,Vietnam
CUST04676,Phương Trí Lê,VIP,Vietnam
CUST04677,Minh Thị Trần,Individual,Vietnam
CUST04678,Phương Mai Dương,Travel Agency,Vietnam
CUST04679,Chị Ngọc Vũ,Individual,Vietnam
CUST04680,Chị Lan Mai,Corporate,Vietnam
CUST04681,Kylie Williams,Travel Agency,Australia
CUST04682,Phương Phạm,VIP,Vietnam
CUST04683,Bác Hưng Mai,Travel Agency,Vietnam
CUST04684,Bảo Nguyễn,Corporate,Vietnam
CUST04685,Duyên Lê,VIP,Vietnam
CUST04686,Bác Huy Trần,Individual,Vietnam
CUST04687,Ông Phúc Mai,Corporate,Vietnam
CUST04688,Leanne Barber,Travel Agency,UK
CUST04689,Thành Mai,Individual,Vietnam
CUST04690,John Smith,VIP,USA
CUST04691,Jose Payne,VIP,Australia
CUST04692,Hạnh Văn Đặng,Travel Agency,Vietnam
CUST04693,Bác Bảo Đặng,VIP,Vietnam
CUST04694,Hồng Mai,Corporate,Vietnam
CUST04695,Chị Lâm Bùi,Travel Agency,Vietnam
CUST04696,Mohammed Stevens,Travel Agency,UK
CUST04697,Lâm Vũ,Individual,Vietnam
CUST04698,Chị Lan Dương,Individual,Vietnam
CUST04699,Univ.Prof. Mandy Schönland,Corporate,Germany
CUST04700,村上 真綾,VIP,Japan
CUST04701,Hoàng Hoàng,Travel Agency,Vietnam
CUST04702,Ông Minh Mai,Individual,Vietnam
CUST04703,陈秀兰,Individual,China
CUST04704,Quý ông Minh Hoàng,Travel Agency,Vietnam
CUST04705,Cô Nhật Vũ,Individual,Vietnam
CUST04706,Ông Dũng Hoàng,Individual,Vietnam
CUST04707,Tú Đặng,Corporate,Vietnam
CUST04708,Nhiên Đặng,VIP,Vietnam
CUST04709,Khoa Nguyễn,VIP,Vietnam
CUST04710,Châu Văn Mai,Corporate,Vietnam
CUST04711,남현숙,Corporate,Korea
CUST04712,Quý cô Yến Phạm,VIP,Vietnam
CUST04713,伊藤 里佳,VIP,Japan
CUST04714,Anh Tùng Trần,Corporate,Vietnam
CUST04715,Thành Lê,VIP,Vietnam
CUST04716,Dr Max Cooper,VIP,UK
CUST04717,Victor Allain-Maillot,Individual,France
CUST04718,山崎 七夏,Travel Agency,Japan
CUST04719,Bác Trọng Trần,Corporate,Vietnam
CUST04720,Anh Anh Trần,VIP,Vietnam
CUST04721,文淑华,Individual,China
CUST04722,Kim Lê,Travel Agency,Vietnam
CUST04723,Khoa Mai Hoàng,Individual,Vietnam
CUST04724,Kim Dương,Individual,Vietnam
CUST04725,이민서,Individual,Korea
CUST04726,Dương Phạm,Corporate,Vietnam
CUST04727,An Hữu Đặng,VIP,Vietnam
CUST04728,Thành Thế Hoàng,Corporate,Vietnam
CUST04729,Chị Dương Lê,Travel Agency,Vietnam
CUST04730,長谷川 治,Individual,Japan
CUST04731,Kevin Dean,VIP,USA
CUST04732,Josephine Barrett,Travel Agency,UK
CUST04733,Kim Bùi,Individual,Vietnam
CUST04734,Martin Cruz,Individual,USA
CUST04735,Tom Murphy,Travel Agency,UK
CUST04736,Cô Yến Vũ,VIP,Vietnam
CUST04737,Bảo Đức Lê,Corporate,Vietnam
CUST04738,Thành Trí Vũ,Travel Agency,Vietnam
CUST04739,Bảo Dương,Travel Agency,Vietnam
CUST04740,Tú Dương,VIP,Vietnam
CUST04741,Vũ Mai,VIP,Vietnam
CUST04742,Anh Trọng Lê,VIP,Vietnam
CUST04743,Tú Dương,Travel Agency,Vietnam
CUST04744,龚凯,Travel Agency,China
CUST04745,Yến Vũ,Individual,Vietnam
CUST04746,Trọng Hải Vũ,Corporate,Vietnam
CUST04747,Chị Thảo Nguyễn,Corporate,Vietnam
CUST04748,陈飞,Travel Agency,China
CUST04749,Mai Đặng,Travel Agency,Vietnam
CUST04750,Bảo Vũ,Individual,Vietnam
CUST04751,Brigitte Robin,Travel Agency,France
CUST04752,Bà Nhật Vũ,Individual,Vietnam
CUST04753,Lâm Hải Mai,VIP,Vietnam
CUST04754,Nhiên Xuân Đặng,Travel Agency,Vietnam
CUST04755,Thành Phú Đặng,Individual,Vietnam
CUST04756,Nhiên Đức Nguyễn,VIP,Vietnam
CUST04757,Chị Chi Hoàng,Travel Agency,Vietnam
CUST04758,Ông Trọng Trần,Individual,Vietnam
CUST04759,Bà Hương Nguyễn,Corporate,Vietnam
CUST04760,최현우,Individual,Korea
CUST04761,Dr. Hans-Walter Koch II,Individual,Germany
CUST04762,Rebekah Morton,VIP,Australia
CUST04763,Khoa Đức Bùi,Corporate,Vietnam
CUST04764,Ông Dũng Nguyễn,Travel Agency,Vietnam
CUST04765,Bà Bảo Mai,VIP,Vietnam
CUST04766,Hải Thị Nguyễn,VIP,Vietnam
CUST04767,김예원,Corporate,Korea
CUST04768,Marcus Carlson,Corporate,USA
CUST04769,Quý cô Thảo Trần,Travel Agency,Vietnam
CUST04770,Lan Trần,VIP,Vietnam
CUST04771,Hồng Lê,Individual,Vietnam
CUST04772,Quý ông Minh Vũ,Travel Agency,Vietnam
CUST04773,Hoàng Hữu Nguyễn,Individual,Vietnam
CUST04774,Bác Trọng Dương,Individual,Vietnam
CUST04775,Nhật Bùi,Travel Agency,Vietnam
CUST04776,Bà Phương Lê,Corporate,Vietnam
CUST04777,Hạnh Bùi,Travel Agency,Vietnam
CUST04778,Chị An Bùi,Corporate,Vietnam
CUST04779,Hà Phú Nguyễn,Travel Agency,Vietnam
CUST04780,Marc Thomas,Individual,UK
CUST04781,Mr Alex Collins,Individual,UK
CUST04782,Jeffrey Hodges,Corporate,USA
CUST04783,Huy Thế Lê,Individual,Vietnam
CUST04784,Quý ông Tùng Phạm,Corporate,Vietnam
CUST04785,Bà Phương Vũ,VIP,Vietnam
CUST04786,Phương Văn Mai,Travel Agency,Vietnam
CUST04787,Bà Yến Mai,VIP,Vietnam
CUST04788,佐藤 桃子,Individual,Japan
CUST04789,Hoàng Dương,VIP,Vietnam
CUST04790,Chị Phương Phạm,Travel Agency,Vietnam
CUST04791,Cô Bảo Mai,VIP,Vietnam
CUST04792,中村 健一,VIP,Japan
CUST04793,Châu Xuân Trần,VIP,Vietnam
CUST04794,Pauline-Renée Roger,Corporate,France
CUST04795,Cô Ánh Phạm,VIP,Vietnam
CUST04796,Ánh Phạm,Travel Agency,Vietnam
CUST04797,Bartholomäus Hande,Travel Agency,Germany
CUST04798,林伟,Individual,China
CUST04799,Hưng Thế Nguyễn,Corporate,Vietnam
CUST04800,Hạnh Phú Dương,Travel Agency,Vietnam
CUST04801,Nhiên Phú Dương,Travel Agency,Vietnam
CUST04802,Glen Hunt,Travel Agency,Australia
CUST04803,Nam Phú Dương,Individual,Vietnam
CUST04804,李宇,Travel Agency,China
CUST04805,Vũ Hoàng,Corporate,Vietnam
CUST04806,Duyên Vũ,Corporate,Vietnam
CUST04807,Hà Văn Dương,Corporate,Vietnam
CUST04808,Hải Đặng,Travel Agency,Vietnam
CUST04809,Quý ông Tú Bùi,Travel Agency,Vietnam
CUST04810,Chị Hương Đặng,VIP,Vietnam
CUST04811,Xuân Đặng,Travel Agency,Vietnam
CUST04812,黄勇,Corporate,China
CUST04813,Frau Aline Jäntsch,Individual,Germany
CUST04814,Tùng Đức Phạm,Individual,Vietnam
CUST04815,Bảo Bùi,Individual,Vietnam
CUST04816,萧博,Corporate,China
CUST04817,Quang Trí Hoàng,Corporate,Vietnam
CUST04818,Ông Tú Phạm,Corporate,Vietnam
CUST04819,Quý cô Lâm Mai,Travel Agency,Vietnam
CUST04820,An Trí Vũ,VIP,Vietnam
CUST04821,Hà Văn Mai,VIP,Vietnam
CUST04822,Tùng Thế Lê,Individual,Vietnam
CUST04823,Linh Mai,Travel Agency,Vietnam
CUST04824,Ing. Brunhild Harloff,Corporate,Germany
CUST04825,Dr Michael Shaw,Individual,UK
CUST04826,Marcelle Mercier,Corporate,France
CUST04827,Bác Phúc Vũ,Corporate,Vietnam
CUST04828,Bà Kim Đặng,Corporate,Vietnam
CUST04829,Ông Vũ Nguyễn,Travel Agency,Vietnam
CUST04830,Quý cô Linh Đặng,Corporate,Vietnam
CUST04831,Nam Hữu Dương,Individual,Vietnam
CUST04832,Breanna Davis,Individual,Australia
CUST04833,斎藤 舞,Corporate,Japan
CUST04834,Hưng Tấn Hoàng,Individual,Vietnam
CUST04835,Minh Văn Dương,Individual,Vietnam
CUST04836,Nhiên Xuân Mai,Corporate,Vietnam
CUST04837,Phương Xuân Phạm,Individual,Vietnam
CUST04838,Cô Hà Bùi,Corporate,Vietnam
CUST04839,Bà Khoa Bùi,Individual,Vietnam
CUST04840,Mr Jack Robinson,Corporate,UK
CUST04841,Quý ông Nam Trần,Travel Agency,Vietnam
CUST04842,Hà Hoàng,VIP,Vietnam
CUST04843,Phúc Trí Hoàng,Corporate,Vietnam
CUST04844,朱波,Travel Agency,China
CUST04845,Antonio Bauer,Travel Agency,Germany
CUST04846,Bà Ngọc Nguyễn,Corporate,Vietnam
CUST04847,Catherine Mcneil,Travel Agency,Australia
CUST04848,Quý cô Vi Phạm,VIP,Vietnam
CUST04849,Thành Hoàng Hoàng,Travel Agency,Vietnam
CUST04850,Nhiên Mai,VIP,Vietnam
CUST04851,Nam Phạm,VIP,Vietnam
CUST04852,Trung Trần,VIP,Vietnam
CUST04853,Chị Nhật Lê,VIP,Vietnam
CUST04854,Benjamin Römer,VIP,Germany
CUST04855,박지연,Individual,Korea
CUST04856,Quang Dương,Travel Agency,Vietnam
CUST04857,이지영,Travel Agency,Korea
CUST04858,Joseph Collins,Travel Agency,USA
CUST04859,Hưng Hữu Lê,Individual,Vietnam
CUST04860,박진우,Individual,Korea
CUST04861,Tùng Đặng,VIP,Vietnam
CUST04862,伊藤 直子,Individual,Japan
CUST04863,Glenn Elliott-Edwards,Individual,UK
CUST04864,Chị Hương Hoàng,Travel Agency,Vietnam
CUST04865,Quang Dương,Individual,Vietnam
CUST04866,Ông Vũ Lê,Individual,Vietnam
CUST04867,Richard Singh-Fuller,Individual,UK
CUST04868,王兰英,Individual,China
CUST04869,Anthony Godfrey,Individual,UK
CUST04870,Lâm Hải Hoàng,Individual,Vietnam
CUST04871,Vũ Mai Nguyễn,Travel Agency,Vietnam
CUST04872,Cô Hạnh Đặng,Individual,Vietnam
CUST04873,Kayleigh Farrell-Kirby,Travel Agency,UK
CUST04874,Chị Nhật Nguyễn,VIP,Vietnam
CUST04875,Juliette de Carlier,Travel Agency,France
CUST04876,An Thế Mai,Travel Agency,Vietnam
CUST04877,佐藤 直子,Individual,Japan
CUST04878,Duyên Nguyễn,VIP,Vietnam
CUST04879,Hồng Vũ,Individual,Vietnam
CUST04880,蓝秀荣,Corporate,China
CUST04881,Bà Phương Lê,Individual,Vietnam
CUST04882,Bảo Mai,Travel Agency,Vietnam
CUST04883,Bà Khoa Mai,Travel Agency,Vietnam
CUST04884,Linh Hoàng,Travel Agency,Vietnam
CUST04885,Quý cô Hồng Dương,Corporate,Vietnam
CUST04886,Quang Trí Vũ,VIP,Vietnam
CUST04887,Trung Hoàng,Individual,Vietnam
CUST04888,Ông Anh Đặng,Corporate,Vietnam
CUST04889,Ông Thành Nguyễn,Individual,Vietnam
CUST04890,Hanna Rörricht-Hermighausen,Travel Agency,Germany
CUST04891,Pénélope Gaudin,Corporate,France
CUST04892,Lan Phạm,Corporate,Vietnam
CUST04893,Nhật Đức Dương,Individual,Vietnam
CUST04894,Hà Hoàng Đặng,Travel Agency,Vietnam
CUST04895,Anthony Jackson,Corporate,USA
CUST04896,Quý cô Xuân Đặng,Travel Agency,Vietnam
CUST04897,Ross Elliott,Individual,UK
CUST04898,Bác Vũ Mai,VIP,Vietnam
CUST04899,Trọng Đặng,Travel Agency,Vietnam
CUST04900,Gabrielle Hervé,Travel Agency,France
CUST04901,Thành Nguyễn,Corporate,Vietnam
CUST04902,구준영,Travel Agency,Korea
CUST04903,Nhật Trần,Travel Agency,Vietnam
CUST04904,Dương Trần,VIP,Vietnam
CUST04905,Hà Vũ,Individual,Vietnam
CUST04906,Bà Lan Bùi,Travel Agency,Vietnam
CUST04907,Erdmute Becker,VIP,Germany
CUST04908,Thành Tấn Trần,VIP,Vietnam
CUST04909,Univ.Prof. Theodora Zorbach,Individual,Germany
CUST04910,Quý ông Hưng Nguyễn,Travel Agency,Vietnam
CUST04911,Bác Hoàng Mai,Travel Agency,Vietnam
CUST04912,Quý ông Anh Vũ,Individual,Vietnam
CUST04913,Châu Tấn Nguyễn,VIP,Vietnam
CUST04914,戎红梅,VIP,China
CUST04915,Gerolf Peukert,VIP,Germany
CUST04916,Thành Thế Phạm,Individual,Vietnam
CUST04917,Joseph Brown,Corporate,USA
CUST04918,Xuân Phạm,Corporate,Vietnam
CUST04919,Cô Kim Mai,Corporate,Vietnam
CUST04920,Huy Hải Bùi,Individual,Vietnam
CUST04921,Quý cô Kim Mai,VIP,Vietnam
CUST04922,Samantha Smith,Individual,USA
CUST04923,Nhật Mai Vũ,Corporate,Vietnam
CUST04924,Anh Tú Phạm,Travel Agency,Vietnam
CUST04925,Phương Mai,VIP,Vietnam
CUST04926,Minh Phạm,VIP,Vietnam
CUST04927,Phúc Nguyễn,VIP,Vietnam
CUST04928,Nhật Mai Bảo Bùi,Individual,Vietnam
CUST04929,An Vũ,VIP,Vietnam
CUST04930,Christopher Hendrix,Travel Agency,Australia
CUST04931,Kim Mai,Travel Agency,Vietnam
CUST04932,Bà An Bùi,Corporate,Vietnam
CUST04933,Lâm Xuân Hoàng,Travel Agency,Vietnam
CUST04934,Anh Thành Phạm,VIP,Vietnam
CUST04935,Kim Vũ,Individual,Vietnam
CUST04936,Quý cô Lan Bùi,Travel Agency,Vietnam
CUST04937,Joshua Clark-Cook,Corporate,UK
CUST04938,Hương Nguyễn,VIP,Vietnam
CUST04939,Quang Bùi,Travel Agency,Vietnam
CUST04940,Kim Vũ,Travel Agency,Vietnam
CUST04941,Cô Vân Dương,Corporate,Vietnam
CUST04942,Cô Phương Nguyễn,Corporate,Vietnam
CUST04943,Chị Duyên Bùi,VIP,Vietnam
CUST04944,Anh Đức Phạm,VIP,Vietnam
CUST04945,Craig Russell,Corporate,UK
CUST04946,장정남,Individual,Korea
CUST04947,Bảo Bảo Nguyễn,Individual,Vietnam
CUST04948,Dũng Đặng,Travel Agency,Vietnam
CUST04949,Nam Tấn Mai,Corporate,Vietnam
CUST04950,Bảo Thế Lê,Travel Agency,Vietnam
CUST04951,Dorothée Roy,Corporate,France
CUST04952,An Lê,Travel Agency,Vietnam
CUST04953,Anna Lee DDS,Corporate,Australia
CUST04954,村上 太郎,Individual,Japan
CUST04955,佐藤 健一,Corporate,Japan
CUST04956,Guy Dubois,Travel Agency,France
CUST04957,Cô Phương Dương,Travel Agency,Vietnam
CUST04958,Nhật Lê,Corporate,Vietnam
CUST04959,Xuân Mai,Travel Agency,Vietnam
CUST04960,Hà Mai Bảo Mai,Travel Agency,Vietnam
CUST04961,Hailey Hall,Individual,Australia
CUST04962,Quý cô Thảo Nguyễn,VIP,Vietnam
CUST04963,Tú Bảo Trần,Travel Agency,Vietnam
CUST04964,Shawn Clark,Travel Agency,USA
CUST04965,Quý cô Ngọc Hoàng,VIP,Vietnam
CUST04966,Raymond Bigot Le Rey,VIP,France
CUST04967,Yến Trần,Corporate,Vietnam
CUST04968,Vân Phạm,Corporate,Vietnam
CUST04969,Quang Nguyễn,Corporate,Vietnam
CUST04970,Lâm Đặng,Travel Agency,Vietnam
CUST04971,Chị Thành Lê,VIP,Vietnam
CUST04972,Hưng Dương,Corporate,Vietnam
CUST04973,Cô Xuân Lê,Corporate,Vietnam
CUST04974,Nam Mai,Individual,Vietnam
CUST04975,Trọng Phú Nguyễn,VIP,Vietnam
CUST04976,Arnaude de la Marchand,Individual,France
CUST04977,Chị Thành Lê,Corporate,Vietnam
CUST04978,Graham Taylor,Individual,UK
CUST04979,Trọng Bùi,Corporate,Vietnam
CUST04980,Ông Huy Bùi,Travel Agency,Vietnam
CUST04981,Tú Mai Bảo Phạm,Corporate,Vietnam
CUST04982,Kim Trí Phạm,VIP,Vietnam
CUST04983,Chị Duyên Vũ,VIP,Vietnam
CUST04984,Bà Ngọc Phạm,Individual,Vietnam
CUST04985,홍진호,Corporate,Korea
CUST04986,Khoa Thế Trần,VIP,Vietnam
CUST04987,Bảo Bùi,Corporate,Vietnam
CUST04988,Anh Thành Lê,Travel Agency,Vietnam
CUST04989,Phương Đặng,Travel Agency,Vietnam
CUST04990,Cô Ánh Lê,Corporate,Vietnam
CUST04991,Martin Ackermann-Weinhage,Corporate,Germany
CUST04992,Yến Lê,Corporate,Vietnam
CUST04993,Khoa Hoàng Lê,VIP,Vietnam
CUST04994,Patrizia Briemer,Corporate,Germany
CUST04995,Thành Vũ,Travel Agency,Vietnam
CUST04996,An Hoàng,Corporate,Vietnam
CUST04997,佐藤 加奈,Corporate,Japan
CUST04998,Trung Phạm,Individual,Vietnam
CUST04999,Ông Trung Vũ,VIP,Vietnam
